Filename,SurveyID,MinLon,MaxLon,MinLat,MaxLat,CoordinateSystem,Theme,Datatype,Mb,URL,constantDataset,LABEL,DATE,CELLSIZE_DECDEGREES,LinespacingMetres,CoordsysData,Licence,CellsizeMetres
P565urag_parkes.isi,565,147.951199,148.551198,-33.548448,-32.948439,     GDA94,RADIOMETRICS,      GRID,2.08,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P565urag_parkes.ers,,Parkes_1_100k_uranium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P565urag_parkes.pdf,565,147.951199,148.551198,-33.548448,-32.948439,     GDA94,RADIOMETRICS,      GRID,2.08,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P565urag_parkes.ers,,Parkes_1_100k_uranium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P565urag_parkes.txt,565,147.951199,148.551198,-33.548448,-32.948439,     GDA94,RADIOMETRICS,      GRID,2.08,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P565urag_parkes.ers,,Parkes_1_100k_uranium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568demg,568,142.479138,144.023123,-15.020499,-13.976499,     GDA94, ELEVATION,      GRID,6.458,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568demg.ers,,Ebagoola_elevation_grid,1990,0.001,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,100
P568demg.ers,568,142.479138,144.023123,-15.020499,-13.976499,     GDA94, ELEVATION,      GRID,6.458,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568demg.ers,,Ebagoola_elevation_grid,1990,0.001,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,100
P568demg.isi,568,142.479138,144.023123,-15.020499,-13.976499,     GDA94, ELEVATION,      GRID,6.458,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568demg.ers,,Ebagoola_elevation_grid,1990,0.001,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,100
P568demg.pdf,568,142.479138,144.023123,-15.020499,-13.976499,     GDA94, ELEVATION,      GRID,6.458,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568demg.ers,,Ebagoola_elevation_grid,1990,0.001,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,100
P568demg.txt,568,142.479138,144.023123,-15.020499,-13.976499,     GDA94, ELEVATION,      GRID,6.458,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568demg.ers,,Ebagoola_elevation_grid,1990,0.001,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,100
P568potg,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568potg.ers,,Ebagoola_potassium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568potg.ers,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568potg.ers,,Ebagoola_potassium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568potg.isi,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568potg.ers,,Ebagoola_potassium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568potg.pdf,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568potg.ers,,Ebagoola_potassium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568potg.txt,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568potg.ers,,Ebagoola_potassium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568thog,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568thog.ers,,Ebagoola_thorium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568thog.ers,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568thog.ers,,Ebagoola_thorium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568thog.isi,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568thog.ers,,Ebagoola_thorium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568thog.pdf,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568thog.ers,,Ebagoola_thorium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568thog.txt,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568thog.ers,,Ebagoola_thorium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568tmig,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94, MAGNETICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568tmig.ers,,Ebagoola_magnetic_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568tmig.ers,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94, MAGNETICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568tmig.ers,,Ebagoola_magnetic_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568tmig.isi,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94, MAGNETICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568tmig.ers,,Ebagoola_magnetic_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568tmig.pdf,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94, MAGNETICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568tmig.ers,,Ebagoola_magnetic_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568tmig.txt,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94, MAGNETICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568tmig.ers,,Ebagoola_magnetic_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568totg,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568totg.ers,,Ebagoola_total_count_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568totg.ers,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568totg.ers,,Ebagoola_total_count_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568totg.isi,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568totg.ers,,Ebagoola_total_count_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568totg.pdf,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568totg.ers,,Ebagoola_total_count_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568totg.txt,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568totg.ers,,Ebagoola_total_count_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568urag,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568urag.ers,,Ebagoola_uranium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568urag.ers,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568urag.ers,,Ebagoola_uranium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568urag.isi,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568urag.ers,,Ebagoola_uranium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568urag.pdf,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568urag.ers,,Ebagoola_uranium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P568urag.txt,568,142.480326,144.023026,-15.012865,-13.985777,     GDA94,RADIOMETRICS,      GRID,9.147,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P568urag.ers,,Ebagoola_uranium_grid_geodetic,1990,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569MAG..DIR,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94, MAGNETICS,    VECTOR,268.325,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569MAG..DIR,,Dubbo_magnetic_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569MAG.isi,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94, MAGNETICS,    VECTOR,268.325,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569MAG..DIR,,Dubbo_magnetic_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569MAG.PD,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94, MAGNETICS,    VECTOR,268.325,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569MAG..DIR,,Dubbo_magnetic_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569MAG.pdf,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94, MAGNETICS,    VECTOR,268.325,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569MAG..DIR,,Dubbo_magnetic_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569MAG.txt,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94, MAGNETICS,    VECTOR,268.325,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569MAG..DIR,,Dubbo_magnetic_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569potg,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg.ers,,Dubbo_potassium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569potg.ers,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg.ers,,Dubbo_potassium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569potg.isi,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg.ers,,Dubbo_potassium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569potg.pdf,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg.ers,,Dubbo_potassium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569potg.txt,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg.ers,,Dubbo_potassium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569potg_wellington,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg_wellington.ers,,Wellington_1_100k_potassium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569potg_wellington.ers,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg_wellington.ers,,Wellington_1_100k_potassium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569potg_wellington.isi,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg_wellington.ers,,Wellington_1_100k_potassium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569potg_wellington.pdf,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg_wellington.ers,,Wellington_1_100k_potassium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569potg_wellington.txt,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569potg_wellington.ers,,Wellington_1_100k_potassium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569RAD..DIR,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94,RADIOMETRICS,    VECTOR,38.512,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569RAD..DIR,,Dubbo_radiometric_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569RAD.isi,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94,RADIOMETRICS,    VECTOR,38.512,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569RAD..DIR,,Dubbo_radiometric_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569RAD.PD,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94,RADIOMETRICS,    VECTOR,38.512,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569RAD..DIR,,Dubbo_radiometric_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569RAD.pdf,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94,RADIOMETRICS,    VECTOR,38.512,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569RAD..DIR,,Dubbo_radiometric_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569RAD.txt,569,148.400149,150.098824,-33.056716,-31.930939,     GDA94,RADIOMETRICS,    VECTOR,38.512,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569RAD..DIR,,Dubbo_radiometric_line_data,Unknown,Unknown,400,AGD66,Creative Commons Attribution 3.0 Australia Licence,Unknown
P569thog,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog.ers,,Dubbo_thorium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569thog.ers,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog.ers,,Dubbo_thorium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569thog.isi,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog.ers,,Dubbo_thorium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569thog.pdf,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog.ers,,Dubbo_thorium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569thog.txt,569,148.400149,150.098469,-33.055953,-31.93094,     GDA94,RADIOMETRICS,      GRID,11.02,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog.ers,,Dubbo_thorium_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569thog_wellington,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog_wellington.ers,,Wellington_1_100k_thorium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569thog_wellington.ers,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog_wellington.ers,,Wellington_1_100k_thorium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569thog_wellington.isi,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog_wellington.ers,,Wellington_1_100k_thorium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569thog_wellington.pdf,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog_wellington.ers,,Wellington_1_100k_thorium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569thog_wellington.txt,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94,RADIOMETRICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569thog_wellington.ers,,Wellington_1_100k_thorium_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569tmig,569,148.39918,150.079164,-33.007576,-31.989229,     GDA94, MAGNETICS,      GRID,9.868,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig.ers,,Dubbo_magnetic_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569tmig.ers,569,148.39918,150.079164,-33.007576,-31.989229,     GDA94, MAGNETICS,      GRID,9.868,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig.ers,,Dubbo_magnetic_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569tmig.isi,569,148.39918,150.079164,-33.007576,-31.989229,     GDA94, MAGNETICS,      GRID,9.868,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig.ers,,Dubbo_magnetic_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569tmig.pdf,569,148.39918,150.079164,-33.007576,-31.989229,     GDA94, MAGNETICS,      GRID,9.868,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig.ers,,Dubbo_magnetic_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569tmig.txt,569,148.39918,150.079164,-33.007576,-31.989229,     GDA94, MAGNETICS,      GRID,9.868,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig.ers,,Dubbo_magnetic_grid_geodetic,Unknown,0.000833,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,80
P569tmig_wellington,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94, MAGNETICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig_wellington.ers,,Wellington_1_100k_magnetic_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569tmig_wellington.ers,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94, MAGNETICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig_wellington.ers,,Wellington_1_100k_magnetic_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569tmig_wellington.isi,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94, MAGNETICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig_wellington.ers,,Wellington_1_100k_magnetic_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
P569tmig_wellington.pdf,569,148.501183,149.251181,-32.998024,-32.248435,     GDA94, MAGNETICS,      GRID,12.968,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P569tmig_wellington.ers,,Wellington_1_100k_magnetic_grid_geodetic,Unknown,0.000417,Unknown,AGD66,Creative Commons Attribution 3.0 Australia Licence,40
