NAME,Surveyid,MINLON,MAXLON,MINLAT,MAXLAT,CS,THEME,DATATYPE,KSIZE,DODS_URL,LABEL,DATE,CELLSIZE,FLAVOUR,LINESPACING,CSDATA,LICENCENO,CELLSIZE_M
P422MAG..DIR,422,146.929975,148.559882,-35.067079,-33.931185,     GDA94, MAGNETICS,    VECTOR,6034,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P422MAG..DIR,Cootamundra_mag,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P422RAD..DIR,422,146.929975,148.559882,-35.067079,-33.931185,     GDA94,RADIOMETRICS,    VECTOR,8402,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P422RAD..DIR,Cootamundra_rad,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P423MAG..DIR,423,139.331019,141.154307,-22.091547,-20.924084,     GDA94, MAGNETICS,    VECTOR,7007,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P423MAG..DIR,Duchess_mag,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P423RAD..DIR,423,139.331019,141.154307,-22.091547,-20.924084,     GDA94,RADIOMETRICS,    VECTOR,9948,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P423RAD..DIR,Duchess_rad,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P424MAG..DIR,424,153.178052,153.524832,-29.402852,-28.982016,     GDA94, MAGNETICS,    VECTOR,914,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P424MAG..DIR,Evans_Head_NSW_mag,1975,Unknown,Unknown,400,AGD66,1,Unknown
P424RAD..DIR,424,153.178052,153.524832,-29.402852,-28.982016,     GDA94,RADIOMETRICS,    VECTOR,1243,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P424RAD..DIR,Evans_Head_NSW_rad,1975,Unknown,Unknown,400,AGD66,1,Unknown
P425MAG..DIR,425,129.572729,132.191059,-15.086393,-13.412748,     GDA94, MAGNETICS,    VECTOR,7845,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P425MAG..DIR,Fergusson_River_mag,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P425RAD..DIR,425,129.572729,132.191059,-15.086393,-13.412748,     GDA94,RADIOMETRICS,    VECTOR,11145,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P425RAD..DIR,Fergusson_River_rad,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P426MAG..DIR,426,136.399695,138.305608,-33.120133,-31.899208,     GDA94, MAGNETICS,    VECTOR,6521,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P426MAG..DIR,Gawler_Block_(Port_Augusta)_mag,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P426RAD..DIR,426,136.399695,138.305608,-33.120133,-31.899208,     GDA94,RADIOMETRICS,    VECTOR,4706,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P426RAD..DIR,Gawler_Block_(Port_Augusta)_rad,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P427MAG..DIR,427,135.516904,138.371455,-35.143619,-32.858242,     GDA94, MAGNETICS,    VECTOR,16043,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P427MAG..DIR,Gawler_Block_(Whyalla_Lincoln_Maitland)_mag,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P427RAD..DIR,427,135.516904,138.371455,-35.143619,-32.858242,     GDA94,RADIOMETRICS,    VECTOR,11569,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P427RAD..DIR,Gawler_Block_(Whyalla_Lincoln_Maitland)_rad,1975,Unknown,Unknown,1500,AGD66,1,Unknown
P428MAG..DIR,428,131.852967,133.576807,-15.076664,-13.408938,     GDA94, MAGNETICS,    VECTOR,10401,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P428MAG..DIR,Katherine_Mt_Evelyn_mag,1975_1976,Unknown,Unknown,1500,AGD66,1,Unknown
P428RAD..DIR,428,131.852967,133.576807,-15.076664,-13.408938,     GDA94,RADIOMETRICS,    VECTOR,14791,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P428RAD..DIR,Katherine_Mt_Evelyn_rad,1975_1976,Unknown,Unknown,1500,AGD66,1,Unknown
P429MAG..DIR,429,142.127967,143.025124,-33.915276,-32.950479,     GDA94, MAGNETICS,    VECTOR,706,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P429MAG..DIR,Pooncarie_mag,1975,Unknown,Unknown,2500,AGD66,1,Unknown
P430MAG..DIR,430,122.928667,124.581811,-28.042997,-25.940299,     GDA94, MAGNETICS,    VECTOR,9530,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P430MAG..DIR,Officer_Basin_(Robert_Throssel)_mag,1975_1976,Unknown,Unknown,3000,AGD66,1,Unknown
P431MAG..DIR,431,124.427511,129.061593,-28.081548,-24.926642,     GDA94, MAGNETICS,    VECTOR,15046,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P431MAG..DIR,Officer_Basin_(Browne_Yowalga_Westwood_Lennis_Waigen)_mag,1976,Unknown,Unknown,3000,AGD66,1,Unknown
P432MAG..DIR,432,125.929219,129.068504,-27.041944,-24.936975,     GDA94, MAGNETICS,    VECTOR,23125,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P432MAG..DIR,Officer_Basin_(Bentley_Scott_Talbot_Cooper)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P433MAG..DIR,433,124.418846,129.169123,-31.082337,-27.925843,     GDA94, MAGNETICS,    VECTOR,17490,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P433MAG..DIR,Officer_Basin_(Neale_Vernon_Wanna_Jubilee_Mason_Forrest)_mag,1976,Unknown,Unknown,3000,AGD66,1,Unknown
P435MAG..DIR,435,149.872759,151.173878,-36.06771,-34.912693,     GDA94, MAGNETICS,    VECTOR,4600,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P435MAG..DIR,Ulladulla_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P436MAG..DIR,436,148.39317,150.637222,-37.091384,-35.864137,     GDA94, MAGNETICS,    VECTOR,7709,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P436MAG..DIR,Bega_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P437MAG..DIR,437,131.864364,134.082296,-23.620827,-20.877215,     GDA94, MAGNETICS,    VECTOR,18598,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P437MAG..DIR,Arunta_Complex_(Mt_Peake_Napperby_Hermannsburg_Alice_Springs)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P437RAD..DIR,437,131.864364,134.082296,-23.620827,-20.877215,     GDA94,RADIOMETRICS,    VECTOR,26505,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P437RAD..DIR,Arunta_Complex_(Mt_Peake_Napperby_Hermannsburg_Alice_Springs)_rad,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P438MAG..DIR,438,128.934066,132.039066,-23.559006,-20.932475,     GDA94, MAGNETICS,    VECTOR,12938,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P438MAG..DIR,Arunta_Complex_(Lake_Mackay_Mt_Doreen)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P438RAD..DIR,438,128.934066,132.039066,-23.559006,-20.932475,     GDA94,RADIOMETRICS,    VECTOR,18418,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P438RAD..DIR,Arunta_Complex_(Lake_Mackay_Mt_Doreen)_rad,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P439MAG..DIR,439,116.847422,120.080624,-34.11927,-31.918707,     GDA94, MAGNETICS,    VECTOR,7627,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P439MAG..DIR,Yilgarn_Block_(Hyden)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P439RAD..DIR,439,116.847422,120.080624,-34.11927,-31.918707,     GDA94,RADIOMETRICS,    VECTOR,10831,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P439RAD..DIR,Yilgarn_Block_(Hyden)_rad,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P440MAG..DIR,440,116.847437,120.120941,-34.032675,-32.957081,     GDA94, MAGNETICS,    VECTOR,11710,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P440MAG..DIR,Yilgarn_Block_(Dumbleyung_Newdegate)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P440RAD..DIR,440,116.847437,120.120941,-34.032675,-32.957081,     GDA94,RADIOMETRICS,    VECTOR,16664,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P440RAD..DIR,Yilgarn_Block_(Dumbleyung_Newdegate)_rad,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P441MAG..DIR,441,130.236271,130.467471,-23.479028,-23.181609,     GDA94, MAGNETICS,    VECTOR,376,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P441MAG..DIR,Ehrenberg_Range_(Mt_Rennie)_mag,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P441RAD..DIR,441,130.244625,130.461594,-23.479028,-23.181609,     GDA94,RADIOMETRICS,    VECTOR,475,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P441RAD..DIR,Ehrenberg_Range_(Mt_Rennie)_rad,1976,Unknown,Unknown,1500,AGD66,1,Unknown
P443MAG..DIR,443,148.275281,150.956678,-37.916037,-36.869805,     GDA94, MAGNETICS,    VECTOR,7485,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P443MAG..DIR,Mallacoota_mag,1977,Unknown,Unknown,1500,AGD66,1,Unknown
P444MAG..DIR,444,133.180174,138.099003,-16.645948,-13.839074,     GDA94, MAGNETICS,    VECTOR,15733,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P444MAG..DIR,Urapunga_Roper_River_Hodgson_Downs_Mt_Young_Pellew_mag,1977,Unknown,Unknown,3000,AGD66,1,Unknown
P444RAD..DIR,444,133.180174,138.099003,-16.645948,-13.839074,     GDA94,RADIOMETRICS,    VECTOR,22411,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P444RAD..DIR,Urapunga_Roper_River_Hodgson_Downs_Mt_Young_Pellew_rad,1977,Unknown,Unknown,3000,AGD66,1,Unknown
P445MAG..DIR,445,133.39028,138.090211,-18.103601,-15.309742,     GDA94, MAGNETICS,    VECTOR,19518,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P445MAG..DIR,Tanumbirini_Bauhinia_Downs_Robinson_River_Walhallow_mag,1977,Unknown,Unknown,3000,AGD66,1,Unknown
P445RAD..DIR,445,133.39028,138.095244,-18.103601,-15.309742,     GDA94,RADIOMETRICS,    VECTOR,27817,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P445RAD..DIR,Tanumbirini_Bauhinia_Downs_Robinson_River_Walhallow_rad,1977,Unknown,Unknown,3000,AGD66,1,Unknown
P446MAG..DIR,446,115.459852,120.180134,-35.34801,-33.858859,     GDA94, MAGNETICS,    VECTOR,17339,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P446MAG..DIR,Albany_Fraser_Block_(Pemberton_Mt_Barker)Bremer_Bay)_mag,1977,Unknown,Unknown,1500,AGD66,1,Unknown
P446RAD..DIR,446,115.459852,120.180134,-35.34801,-33.858859,     GDA94,RADIOMETRICS,    VECTOR,24702,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P446RAD..DIR,Albany_Fraser_Block_(Pemberton_Mt_Barker)Bremer_Bay)_rad,1977,Unknown,Unknown,1500,AGD66,1,Unknown
P447MAG..DIR,447,138.015677,139.510556,-23.628023,-22.012865,     GDA94, MAGNETICS,    VECTOR,3601,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P447MAG..DIR,Glenormiston_mag,1977,Unknown,Unknown,1000,AGD66,1,Unknown
P447RAD..DIR,447,138.015677,139.510556,-23.628023,-22.012865,     GDA94,RADIOMETRICS,    VECTOR,5050,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P447RAD..DIR,Glenormiston_rad,1977,Unknown,Unknown,1000,AGD66,1,Unknown
P448MAG..DIR,448,145.382124,147.20922,-38.09162,-36.942413,     GDA94, MAGNETICS,    VECTOR,6363,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P448MAG..DIR,Warburton_mag,1977_1979,Unknown,Unknown,1500,AGD66,1,Unknown
P449MAG..DIR,449,133.289109,137.141855,-15.270301,-11.506849,     GDA94, MAGNETICS,    VECTOR,25188,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P449MAG..DIR,McArthur_Basin_mag,1978,Unknown,Unknown,3000,AGD66,1,Unknown
P449RAD..DIR,449,133.289109,137.141855,-15.270301,-11.506849,     GDA94,RADIOMETRICS,    VECTOR,36169,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P449RAD..DIR,McArthur_Basin_rad,1978,Unknown,Unknown,3000,AGD66,1,Unknown
P450MAG..DIR,450,138.843658,141.197582,-36.110391,-33.919688,     GDA94, MAGNETICS,    VECTOR,14331,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P450MAG..DIR,Adelaide_Geosyncline_(Adelaide_Renmark_Barker_Pinnaroo)_mag,1978,Unknown,Unknown,1500_3000,AGD66,1,Unknown
P450RAD..DIR,450,138.843658,141.197582,-36.110391,-33.919688,     GDA94,RADIOMETRICS,    VECTOR,20409,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P450RAD..DIR,Adelaide_Geosyncline_(Adelaide_Renmark_Barker_Pinnaroo)_rad,1978,Unknown,Unknown,1500_3000,AGD66,1,Unknown
P452MAG..DIR,452,148.386977,150.190312,-33.098053,-31.874648,     GDA94, MAGNETICS,    VECTOR,8319,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P452MAG..DIR,Dubbo_mag,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P452RAD..DIR,452,148.386977,150.190312,-33.098053,-31.874648,     GDA94,RADIOMETRICS,    VECTOR,11159,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P452RAD..DIR,Dubbo_rad,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P453MAG..DIR,453,148.383839,150.190298,-32.103002,-30.832415,     GDA94, MAGNETICS,    VECTOR,7775,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P453MAG..DIR,Gilgandra_mag,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P453RAD..DIR,453,148.383839,150.190298,-32.103002,-30.832415,     GDA94,RADIOMETRICS,    VECTOR,11044,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P453RAD..DIR,Gilgandra_rad,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P454MAG..DIR,454,146.886839,148.627738,-32.120617,-30.879705,     GDA94, MAGNETICS,    VECTOR,7201,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P454MAG..DIR,Nyngan_mag,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P454RAD..DIR,454,146.886839,148.627738,-32.120617,-30.879705,     GDA94,RADIOMETRICS,    VECTOR,10225,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P454RAD..DIR,Nyngan_rad,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P455MAG..DIR,455,139.350351,142.584769,-37.085275,-35.910169,     GDA94, MAGNETICS,    VECTOR,11505,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P455MAG..DIR,Adelaide_Geosyncline_(Naracoorte_Horsham)_mag,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P455RAD..DIR,455,139.350351,142.584769,-37.085275,-35.910169,     GDA94,RADIOMETRICS,    VECTOR,16370,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P455RAD..DIR,Adelaide_Geosyncline_(Naracoorte_Horsham)_rad,1979,Unknown,Unknown,1500,AGD66,1,Unknown
P456MAG..DIR,456,115.260926,117.171123,-34.849678,-32.901107,     GDA94, MAGNETICS,    VECTOR,9970,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P456MAG..DIR,Albany_Fraser_Block_(Collie_Pemberton)_mag,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P456RAD..DIR,456,115.260926,117.171123,-34.849678,-32.901107,     GDA94,RADIOMETRICS,    VECTOR,14180,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P456RAD..DIR,Albany_Fraser_Block_(Collie_Pemberton)_rad,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P457MAG..DIR,457,119.855585,121.704036,-34.132297,-32.892554,     GDA94, MAGNETICS,    VECTOR,8409,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P457MAG..DIR,Ravensthorpe_mag,1980_1981,Unknown,Unknown,1500,AGD66,1,Unknown
P457RAD..DIR,457,119.855585,121.704036,-34.132297,-32.892554,     GDA94,RADIOMETRICS,    VECTOR,11948,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P457RAD..DIR,Ravensthorpe_rad,1980_1981,Unknown,Unknown,1500,AGD66,1,Unknown
P458MAG..DIR,458,127.31634,129.223708,-22.121485,-18.355445,     GDA94, MAGNETICS,    VECTOR,27332,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P458MAG..DIR,Canning_Basin_(Gordon_Downs_Billiluna_Lucas_Stansmore)_mag,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P458RAD..DIR,458,127.31634,129.223708,-22.121485,-18.355445,     GDA94,RADIOMETRICS,    VECTOR,38981,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P458RAD..DIR,Canning_Basin_(Gordon_Downs_Billiluna_Lucas_Stansmore)_rad,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P459MAG..DIR,459,140.807697,142.676714,-33.124624,-31.833112,     GDA94, MAGNETICS,    VECTOR,8089,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P459MAG..DIR,Darling_Basin_(Menindee)_mag,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P459RAD..DIR,459,140.807697,142.676714,-33.124624,-31.833112,     GDA94,RADIOMETRICS,    VECTOR,11493,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P459RAD..DIR,Darling_Basin_(Menindee)_rad,1980,Unknown,Unknown,1500,AGD66,1,Unknown
P460MAG..DIR,460,142.327434,145.65414,-34.222483,-31.846257,     GDA94, MAGNETICS,    VECTOR,8874,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P460MAG..DIR,Darling_Basin_(Manara_Ivanhoe)_mag,1980_1981,Unknown,Unknown,3000,AGD66,1,Unknown
P460RAD..DIR,460,142.327434,145.654124,-33.143302,-31.846257,     GDA94,RADIOMETRICS,    VECTOR,11024,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P460RAD..DIR,Darling_Basin_(Manara_Ivanhoe)_rad,1980_1981,Unknown,Unknown,3000,AGD66,1,Unknown
P461MAG..DIR,461,122.779786,124.732067,-32.122635,-30.795053,     GDA94, MAGNETICS,    VECTOR,8263,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P461MAG..DIR,Albany_Fraser_(Zanthus)_mag,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P461RAD..DIR,461,122.779786,124.732067,-32.122635,-30.795053,     GDA94,RADIOMETRICS,    VECTOR,11343,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P461RAD..DIR,Albany_Fraser_(Zanthus)_rad,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P462MAG..DIR,462,121.421219,124.732081,-33.130563,-31.861539,     GDA94, MAGNETICS,    VECTOR,8220,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P462MAG..DIR,Albany_Fraser_(Balladonia)_mag,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P462RAD..DIR,462,121.421219,124.732081,-33.130563,-31.861539,     GDA94,RADIOMETRICS,    VECTOR,11680,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P462RAD..DIR,Albany_Fraser_(Balladonia)_rad,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P463MAG..DIR,463,121.29964,124.3953,-34.13228,-32.886961,     GDA94, MAGNETICS,    VECTOR,13234,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P463MAG..DIR,Albany_Fraser_(Esperance_Malcolm)_mag,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P463RAD..DIR,463,121.29964,124.3953,-34.13228,-32.886961,     GDA94,RADIOMETRICS,    VECTOR,18841,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P463RAD..DIR,Albany_Fraser_(Esperance_Malcolm)_rad,1981,Unknown,Unknown,1500,AGD66,1,Unknown
P464MAG..DIR,464,140.916722,144.10108,-35.085859,-33.898344,     GDA94, MAGNETICS,    VECTOR,7289,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P464MAG..DIR,Murray_Basin_(Balranald_Mildura)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P464RAD..DIR,464,140.916722,144.101077,-35.028227,-33.968548,     GDA94,RADIOMETRICS,    VECTOR,8160,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P464RAD..DIR,Murray_Basin_(Balranald_Mildura)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P465MAG..DIR,465,140.916326,144.101063,-34.080482,-32.924653,     GDA94, MAGNETICS,    VECTOR,7329,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P465MAG..DIR,Murray_Basin_(Ana_Branch_Pooncarie)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P465RAD..DIR,465,140.916326,144.101063,-34.080482,-32.924653,     GDA94,RADIOMETRICS,    VECTOR,10407,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P465RAD..DIR,Murray_Basin_(Ana_Branch_Pooncarie)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P466MAG..DIR,466,143.90098,145.577507,-34.081553,-32.929842,     GDA94, MAGNETICS,    VECTOR,3837,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P466MAG..DIR,Murray_Basin_(Booligal)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P466RAD..DIR,466,143.90098,145.577507,-34.081553,-32.929842,     GDA94,RADIOMETRICS,    VECTOR,5419,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P466RAD..DIR,Murray_Basin_(Booligal)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P467MAG..DIR,467,133.256966,135.159606,-21.132825,-19.727056,     GDA94, MAGNETICS,    VECTOR,4359,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P467MAG..DIR,Bonney_Well_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P467RAD..DIR,467,133.256966,135.159606,-21.132825,-19.727056,     GDA94,RADIOMETRICS,    VECTOR,6166,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P467RAD..DIR,Bonney_Well_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P468MAG..DIR,468,134.873372,135.594101,-21.170697,-20.338169,     GDA94, MAGNETICS,    VECTOR,5337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P468MAG..DIR,Hatches_mag,1981,Unknown,Unknown,400,AGD66,1,Unknown
P468RAD..DIR,468,134.873372,135.594101,-21.170697,-20.338169,     GDA94,RADIOMETRICS,    VECTOR,7572,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P468RAD..DIR,Hatches_rad,1981,Unknown,Unknown,400,AGD66,1,Unknown
P469MAG..DIR,469,139.436158,144.072908,-36.055469,-34.946304,     GDA94, MAGNETICS,    VECTOR,7513,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P469MAG..DIR,Murray_Basin_(Ouyen_Swan_Hill)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P469RAD..DIR,469,139.436158,144.072908,-36.055469,-34.946304,     GDA94,RADIOMETRICS,    VECTOR,10671,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P469RAD..DIR,Murray_Basin_(Ouyen_Swan_Hill)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P470MAG..DIR,470,140.885764,145.597008,-32.182927,-30.878646,     GDA94, MAGNETICS,    VECTOR,4425,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P470MAG..DIR,Darling_Basin_(Wilcannia)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P470RAD..DIR,470,140.885764,145.597008,-32.182927,-30.878646,     GDA94,RADIOMETRICS,    VECTOR,6259,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P470RAD..DIR,Darling_Basin_(Wilcannia)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P471MAG..DIR,471,140.848397,144.144302,-31.072466,-29.922705,     GDA94, MAGNETICS,    VECTOR,7106,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P471MAG..DIR,Darling_Basin_(Cobham_Lake_White_Cliffs)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P471RAD..DIR,471,140.848397,144.144302,-31.072466,-29.922705,     GDA94,RADIOMETRICS,    VECTOR,10088,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P471RAD..DIR,Darling_Basin_(Cobham_Lake_White_Cliffs)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P472MAG..DIR,472,140.852643,144.119038,-30.07154,-28.92479,     GDA94, MAGNETICS,    VECTOR,7291,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P472MAG..DIR,Darling_Basin_(Milparinka_Urisino)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P472RAD..DIR,472,140.852643,144.119038,-30.07154,-28.92479,     GDA94,RADIOMETRICS,    VECTOR,10354,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P472RAD..DIR,Darling_Basin_(Milparinka_Urisino)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P473MAG..DIR,473,143.826668,145.640109,-32.150711,-29.84146,     GDA94, MAGNETICS,    VECTOR,7393,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P473MAG..DIR,Darling_Basin_(Barnato_Louth)_mag,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P473RAD..DIR,473,143.964225,145.535037,-32.150712,-29.841462,     GDA94,RADIOMETRICS,    VECTOR,8676,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P473RAD..DIR,Darling_Basin_(Barnato_Louth)_rad,1981,Unknown,Unknown,3000,AGD66,1,Unknown
P474MAG..DIR,474,128.804565,132.121851,-30.111395,-28.916261,     GDA94, MAGNETICS,    VECTOR,4780,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P474MAG..DIR,Officer_Basin_(Wyola_Maurice)_mag,1982,Unknown,Unknown,3000,AGD66,1,Unknown
P474RAD..DIR,474,128.804565,132.114475,-30.111395,-28.916261,     GDA94,RADIOMETRICS,    VECTOR,6767,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P474RAD..DIR,Officer_Basin_(Wyola_Maurice)_rad,1982,Unknown,Unknown,3000,AGD66,1,Unknown
P475MAG..DIR,475,131.791761,134.325583,-29.131368,-27.148134,     GDA94, MAGNETICS,    VECTOR,14740,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P475MAG..DIR,Officer_Basin_(Giles_Everard_Murloocopie_Wintinna)_mag,1982,Unknown,Unknown,750,AGD66,1,Unknown
P475RAD..DIR,475,131.791761,134.325583,-29.131368,-27.148134,     GDA94,RADIOMETRICS,    VECTOR,20992,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P475RAD..DIR,Officer_Basin_(Giles_Everard_Murloocopie_Wintinna)_rad,1982,Unknown,Unknown,750,AGD66,1,Unknown
P476MAG..DIR,476,128.91439,132.152834,-29.131394,-27.595987,     GDA94, MAGNETICS,    VECTOR,8337,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P476MAG..DIR,Officer_Basin_(Noorina_Wells_Birskgate_Lindsay)_mag,1982,Unknown,Unknown,3000,AGD66,1,Unknown
